#T	 <|m|>			<e>		      susceptibilidade	    calor específico	  energia livre		 cumulante de Binder   <sisj> corr 1o's viz  Z=função de partição 
3.600000 3.861575002038686e-01 -6.807040442119592e-01 4.306294799259699e-01 2.979949058598592e-01 -2.799210256360004e+00 2.859454719165014e-01 3.403520221587089e-01 2.768427223674755e+08
3.550000 3.938507919171232e-01 -6.959953382126337e-01 4.468018148528877e-01 3.138576127824654e-01 -2.769892325752869e+00 2.954264287573546e-01 3.479976690342039e-01 2.961225610451545e+08
3.500000 4.020201534107216e-01 -7.121107188408003e-01 4.637295269777133e-01 3.309752862337748e-01 -2.740795529724638e+00 3.053436325833848e-01 3.560553594260294e-01 3.178566098414399e+08
3.450000 4.107020802938705e-01 -7.291155064876562e-01 4.814096862040972e-01 3.494514320159691e-01 -2.711935263778337e+00 3.157059292954676e-01 3.645577532162815e-01 3.424734895811207e+08
3.400000 4.199354526836728e-01 -7.470802748134393e-01 4.998249420185539e-01 3.693923569955389e-01 -2.683328354443300e+00 3.265192397430803e-01 3.735401374710166e-01 3.704968673159958e+08
3.350000 4.297614183116830e-01 -7.660809329197585e-01 5.189391985914061e-01 3.909046264085842e-01 -2.654993200605384e+00 3.377858546113557e-01 3.830404663812465e-01 4.025710230624164e+08
3.300000 4.402231625025327e-01 -7.861986508424360e-01 5.386923696032789e-01 4.140914308345880e-01 -2.626949923063056e+00 3.495036498630658e-01 3.930993254436321e-01 4.394945087855965e+08
3.250000 4.513655205847817e-01 -8.075195724202606e-01 5.589941665185725e-01 4.390475200863925e-01 -2.599220520928727e+00 3.616652414181484e-01 4.037597862780894e-01 4.822648522719322e+08
3.200000 4.632343925101426e-01 -8.301342291749442e-01 5.797168531177274e-01 4.658523766951772e-01 -2.571829030670230e+00 3.742570885969435e-01 4.150671145287723e-01 5.321384735748219e+08
3.150000 4.758759002638157e-01 -8.541365628198737e-01 6.006870491672792e-01 4.945612512760820e-01 -2.544801682945119e+00 3.872585819906632e-01 4.270682816245241e-01 5.907117676026727e+08
3.100000 4.893352305957377e-01 -8.796224405460216e-01 6.216767215995809e-01 5.251936735544102e-01 -2.518167050285801e+00 4.006411401544759e-01 4.398112204153861e-01 6.600319445372151e+08
3.050000 5.036550930413837e-01 -9.066875191162459e-01 6.423937930680627e-01 5.577191812465758e-01 -2.491956175251893e+00 4.143673821937632e-01 4.533437595938969e-01 7.427501609115707e+08
3.000000 5.188737327310389e-01 -9.354243301586173e-01 6.624729789689865e-01 5.920400837520052e-01 -2.466202665399257e+00 4.283904217239327e-01 4.677121651597398e-01 8.423354405530702e+08
2.950000 5.350224364148575e-01 -9.659184289485534e-01 6.814679111018339e-01 6.279714454650438e-01 -2.440942738751899e+00 4.426533689437826e-01 4.829592144636257e-01 9.633770337727603e+08
2.900000 5.521225008583679e-01 -9.982434845988994e-01 6.988460074703888e-01 6.652189367150775e-01 -2.416215197853866e+00 4.570891173927676e-01 4.991217420226438e-01 1.112017044904866e+09
2.850000 5.701816659816360e-01 -1.032455232752656e+00 7.139880462572147e-01 7.033558605078402e-01 -2.392061307977739e+00 4.716205024177542e-01 5.162276162672016e-01 1.296577489824420e+09
2.800000 5.891900864029858e-01 -1.068584312936147e+00 7.261948597687915e-01 7.418016260052935e-01 -2.368524550132428e+00 4.861609213356010e-01 5.342921565885609e-01 1.528481546358535e+09
2.750000 6.091159968341532e-01 -1.106628122226651e+00 7.347038499440401e-01 7.798050238982732e-01 -2.345650219968620e+00 5.006154845952357e-01 5.533140611724678e-01 1.823626446954553e+09
2.700000 6.299013518301561e-01 -1.146542051588852e+00 7.387179342795573e-01 8.164368171026186e-01 -2.323484842334911e+00 5.148827506740012e-01 5.732710258997380e-01 2.204460269482969e+09
2.650000 6.514578478550810e-01 -1.188230690006055e+00 7.374488150714847e-01 8.505969064664378e-01 -2.302075379275099e+00 5.288570473412650e-01 5.941153452160888e-01 2.703173411314721e+09
2.600000 6.736638794904016e-01 -1.231539873463651e+00 7.301749426577083e-01 8.810417214746565e-01 -2.281468218255735e+00 5.424313605847504e-01 6.157699365628775e-01 3.366684961787783e+09
2.550000 6.963630812523693e-01 -1.276250701274706e+00 7.163118913009824e-01 9.064363495940109e-01 -2.261707946704069e+00 5.555006769933502e-01 6.381253507395492e-01 4.264570547800573e+09
2.500000 7.193651297100738e-01 -1.322076831250838e+00 6.954896748987682e-01 9.254332898340509e-01 -2.242835943657012e+00 5.679656343674184e-01 6.610384156367181e-01 5.501900618939106e+09
2.450000 7.424494179139476e-01 -1.368666333291896e+00 6.676274651963343e-01 9.367753795624489e-01 -2.224888847716294e+00 5.797362643489663e-01 6.843331666222008e-01 7.240437181285658e+09
2.400000 7.653719308216460e-01 -1.415609133648186e+00 6.329935058251464e-01 9.394143579896249e-01 -2.207896994315642e+00 5.907355613181082e-01 7.078045667701633e-01 9.734353114687595e+09
2.350000 7.878752778566906e-01 -1.462450482298554e+00 5.922365538132778e-01 9.326306777046394e-01 -2.191882941127570e+00 6.009026055815530e-01 7.312252413307826e-01 1.339173588990826e+10
2.300000 8.097013041764927e-01 -1.508710059425763e+00 5.463772673605601e-01 9.161352731336476e-01 -2.176860215805949e+00 6.101949671931006e-01 7.543550298486338e-01 1.888292827308754e+10
2.250000 8.306051477680929e-01 -1.553905288319439e+00 4.967536888102697e-01 8.901336146898411e-01 -2.162832420638456e+00 6.185901627079269e-01 7.769526442500587e-01 2.733602702623884e+10
2.200000 8.503692056341268e-01 -1.597576568263811e+00 4.449233071366164e-01 8.553360855112100e-01 -2.149792802066158e+00 6.260860254844436e-01 7.987882839557479e-01 4.069876804786858e+10
2.150000 8.688152984540097e-01 -1.639311524963826e+00 3.925335739021673e-01 8.129080880647026e-01 -2.137724348796191e+00 6.326999389480406e-01 8.196557626290430e-01 6.242676019825104e+10
2.100000 8.858134769051784e-01 -1.678765343974882e+00 3.411804105052876e-01 7.643651323487443e-01 -2.126600423215452e+00 6.384670003443718e-01 8.393826721259005e-01 9.883046110344626e+10
2.050000 9.012864334892644e-01 -1.715674803551713e+00 2.922770436891330e-01 7.114297736551450e-01 -2.116385865501746e+00 6.434372911825113e-01 8.578374016903484e-01 1.617930239913369e+11
2.000000 9.152091896398367e-01 -1.749864707086063e+00 2.469530421646160e-01 6.558742279888202e-01 -2.107038455319747e+00 6.476725101343443e-01 8.749323534404225e-01 2.744351141134535e+11
1.950000 9.276044687971866e-01 -1.781246604658493e+00 2.059963953164594e-01 5.993741613418971e-01 -2.098510583399632e+00 6.512422746931747e-01 8.906233023884297e-01 4.833379031574894e+11
1.900000 9.385348046909167e-01 -1.809810947052920e+00 1.698416459720298e-01 5.433939498380257e-01 -2.090750972210238e+00 6.542204105903746e-01 9.049054737438210e-01 8.859100097770530e+11
1.850000 9.480927296719025e-01 -1.835614531763928e+00 1.385986790257953e-01 4.891151704571023e-01 -2.083706305191498e+00 6.566815074202350e-01 9.178072657289358e-01 1.694134849867944e+12
1.800000 9.563904833883413e-01 -1.858765519926112e+00 1.121099928246442e-01 4.374097443743740e-01 -2.077322653537892e+00 6.586979723075872e-01 9.293827600247277e-01 3.389499957774248e+12
1.750000 9.635503989382342e-01 -1.879408107555033e+00 9.002304063771481e-02 3.888516826820905e-01 -2.071546636705653e+00 6.603377178816128e-01 9.397040537690664e-01 7.117113711093752e+12
1.700000 9.696968309316208e-01 -1.897708513358224e+00 7.186391557956522e-02 3.437562287529476e-01 -2.066326292736719e+00 6.616625467636159e-01 9.488542568431489e-01 1.573881962071851e+13
1.650000 9.749500241558468e-01 -1.913843355121343e+00 5.710330481741821e-02 3.022334202585420e-01 -2.061611672035225e+00 6.627272152431831e-01 9.569216777194258e-01 3.680079210198316e+13
1.600000 9.794219936550289e-01 -1.927990829327872e+00 4.520876824608278e-02 2.642459163225809e-01 -2.057355193792698e+00 6.635790964862347e-01 9.639954142386482e-01 9.139161979227652e+13
1.550000 9.832142249473096e-01 -1.940324701535882e+00 3.568129221300894e-02 2.296619766415228e-01 -2.053511815373877e+00 6.642583276016936e-01 9.701623507726449e-01 2.422904459918546e+14
1.500000 9.864168265514424e-01 -1.951010720065883e+00 2.807736592344752e-02 1.982990512311409e-01 -2.050039071144986e+00 6.647983076885451e-01 9.755053602755882e-01 6.897275996223364e+14
1.450000 9.891087543773358e-01 -1.960204937067992e+00 2.201854089789839e-02 1.699561869972036e-01 -2.046897029789290e+00 6.652264169930986e-01 9.801024686829992e-01 2.122408873907192e+15
1.400000 9.913586998085488e-01 -1.968053368341312e+00 1.719223733364401e-02 1.444356155927588e-01 -2.044048213191108e+00 6.655648429274610e-01 9.840266844813593e-01 7.114141437715890e+15
1.350000 9.932263251103783e-01 -1.974692476863528e+00 1.334669003941911e-02 1.215544211731370e-01 -2.041457507875971e+00 6.658314186580929e-01 9.873462384956250e-01 2.620610160811178e+16
1.300000 9.947636077120113e-01 -1.980250064273528e+00 1.028264316001277e-02 1.011491814613104e-01 -2.039092089594131e+00 6.660404162482161e-01 9.901250319370628e-01 1.071825033568641e+17
1.250000 9.960161115652001e-01 -1.984846247219201e+00 7.844145989306384e-03 8.307557993674664e-02 -2.036921373532446e+00 6.662032488061274e-01 9.924231236987922e-01 4.925771389900118e+17
1.200000 9.970240999215427e-01 -1.988594323814034e+00 5.909533547820051e-03 6.720447520406715e-02 -2.034916993937367e+00 6.663290660066459e-01 9.942971619980517e-01 2.579440117000056e+18
1.150000 9.978234464951767e-01 -1.991601410120685e+00 4.383437661705502e-03 5.341654162595675e-02 -2.033052811479718e+00 6.664252424339798e-01 9.958007050897030e-01 1.564683367869322e+19
1.100000 9.984463261472867e-01 -1.993968775275389e+00 3.190312223112400e-03 4.159635379255543e-02 -2.031304943655508e+00 6.664977618014722e-01 9.969843876270315e-01 1.121110359749270e+20
1.050000 9.989217142749441e-01 -1.995791884154545e+00 2.269238280315302e-03 3.162618708044854e-02 -2.029651808801095e+00 6.665515150241923e-01 9.978959420435913e-01 9.711795783015561e+20
1.000000 9.992757092200268e-01 -1.997160147563418e+00 1.570144006293739e-03 2.338080534242115e-02 -2.028074173531814e+00 6.665905237061012e-01 9.985800738031486e-01 1.046009337457353e+22
0.950000 9.995317174631813e-01 -1.998156433886068e+00 1.051037026589847e-03 1.672308759027694e-02 -2.026555190803472e+00 6.666181066386192e-01 9.990782169445548e-01 1.449099920376738e+23
0.900000 9.997105311239075e-01 -1.998856396586504e+00 6.761266750766724e-04 1.150125074892660e-02 -2.025080415055936e+00 6.666370011636804e-01 9.994281982821180e-01 2.691749946119195e+24
0.850000 9.998303351963602e-01 -1.999327708411718e+00 4.145996936289575e-04 7.547887200605857e-03 -2.023637780157488e+00 6.666494520498691e-01 9.996638542062012e-01 7.057782545113033e+25
0.800000 9.999066804565993e-01 -1.999629306804238e+00 2.398887442855991e-04 4.681476781492196e-03 -2.022217526732370e+00 6.666572767144101e-01 9.998146534053006e-01 2.785702817043927e+27
0.750000 9.999524625995934e-01 -1.999810786540582e+00 1.292973992243300e-04 2.710812753588717e-03 -2.020812067904812e+00 6.666619156078908e-01 9.999053932699815e-01 1.795771198403698e+29
0.700000 9.999779485238526e-01 -1.999912088936016e+00 6.385448028667361e-05 1.442455703793319e-03 -2.019415787773759e+00 6.666644744645320e-01 9.999560444682410e-01 2.099826112387453e+31
0.650000 9.999908887709853e-01 -1.999963633204207e+00 2.827634846355089e-05 6.908115177856804e-04 -2.018024775196645e+00 6.666657645359721e-01 9.999818166024939e-01 5.109131550325650e+33
0.600000 9.999967442273128e-01 -1.999986993568310e+00 1.090830676249896e-05 2.895856240914266e-04 -2.016636506572008e+00 6.666663452364805e-01 9.999934967840965e-01 3.106379062767133e+36
0.550000 9.999990334436075e-01 -1.999996136465206e+00 3.524542960517156e-06 1.022828500317222e-04 -2.015249503405712e+00 6.666665714284288e-01 9.999980682328434e-01 6.058313906021300e+39
0.500000 9.999997746271964e-01 -1.999999098811662e+00 9.027058545107991e-07 2.885255292461864e-05 -2.013862999916566e+00 6.666666444867102e-01 9.999995494058257e-01 5.376249419195911e+43
0.450000 9.999999619391458e-01 -1.999999847777431e+00 1.692486644660422e-07 6.014999307962850e-06 -2.012476657811415e+00 6.666666629233844e-01 9.999999238887393e-01 3.597266687412376e+48
0.400000 9.999999958769482e-01 -1.999999983508540e+00 2.061908283002010e-08 8.246203719863828e-07 -2.011090355713495e+00 6.666666662612974e-01 9.999999917542638e-01 3.871152283565081e+54
0.350000 9.999999997632382e-01 -1.999999999052963e+00 1.352481618762829e-09 6.184458840732776e-08 -2.009704060569272e+00 6.666666666433894e-01 9.999999995264756e-01 2.203427880034079e+62
0.300000 9.999999999947549e-01 -1.999999999979019e+00 3.490726226592265e-11 1.861350579841001e-09 -2.008317766167506e+00 6.666666666661516e-01 9.999999999895078e-01 4.824403748531563e+72
0.250000 9.999999999999732e-01 -1.999999999999901e+00 3.885780586188048e-13 5.684341886080801e-12 -2.006931471805602e+00 6.666666666666641e-01 9.999999999999493e-01 1.445194753625608e+87
0.200000 1.000000000000000e+00 -2.000000000000000e+00 0.000000000000000e+00 -1.110223024625155e-12 -2.005545177444480e+00 6.666666666666667e-01 1.000000000000000e+00 7.492909229003643e+108
0.150000 1.000000000000000e+00 -2.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 -2.004158883083360e+00 6.666666666666667e-01 1.000000000000000e+00 1.163743576288451e+145
0.100000 1.000000000000000e+00 -2.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 -2.002772588722240e+00 6.666666666666667e-01 1.000000000000000e+00 2.807184435710621e+217
0.050000 -nan -nan -nan -nan -inf -nan -nan inf
