192 	 0.657911 
193 	 0.715905 
194 	 0.656964 
195 	 0.650698 
196 	 0.575635 
197 	 0.767938 
198 	 0.783925 
199 	 0.884844 
200 	 0.608297 
201 	 0.823431 
202 	 0.598611 
203 	 0.769575 
204 	 0.663207 
205 	 0.577099 
206 	 0.643154 
207 	 0.772955 
208 	 0.591267 
209 	 0.915970 
210 	 0.850681 
211 	 0.843727 
212 	 0.890110 
213 	 0.797014 
214 	 0.729955 
215 	 0.722787 
216 	 0.722065 
217 	 0.779626 
218 	 0.728023 
219 	 0.832441 
220 	 0.671206 
221 	 0.717113 
222 	 0.721500 
223 	 0.721936 
224 	 0.779614 
225 	 0.728022 
226 	 0.499241 
227 	 0.636808 
228 	 0.873891 
229 	 0.795131 
230 	 0.729743 
231 	 0.585401 
232 	 0.821917 
233 	 0.669813 
234 	 0.775109 
235 	 0.784626 
236 	 0.785570 
237 	 0.665171 
238 	 0.774726 
239 	 0.727488 
240 	 0.780118 
241 	 0.884526 
242 	 0.740497 
243 	 0.659759 
244 	 0.827075 
245 	 0.789952 
246 	 0.786103 
247 	 0.728736 
248 	 0.780231 
249 	 0.664510 
250 	 0.489706 
251 	 0.762431 
252 	 0.726164 
253 	 0.722404 
254 	 0.657692 
255 	 0.488735 
256 	 0.816226 
257 	 0.732150 
258 	 0.780544 
259 	 0.728124 
260 	 0.722602 
261 	 0.831992 
262 	 0.734001 
263 	 0.659010 
264 	 0.650906 
265 	 0.715279 
266 	 0.721318 
267 	 0.831886 
268 	 0.790467 
269 	 0.509510 
270 	 0.866492 
271 	 0.794288 
272 	 0.666261 
273 	 0.489957 
274 	 0.636116 
275 	 0.713983 
276 	 0.778901 
277 	 0.785001 
278 	 0.592971 
279 	 0.710390 
280 	 0.720836 
281 	 0.584239 
282 	 0.568355 
283 	 0.767434 
284 	 0.783876 
285 	 0.664960 
286 	 0.651513 
287 	 0.715333 
288 	 0.583529 
289 	 0.709641 
290 	 0.720763 
291 	 0.779508 
292 	 0.836911 
293 	 0.734587 
294 	 0.659078 
295 	 0.716010 
296 	 0.879450 
297 	 0.607412 
298 	 0.645892 
299 	 0.826060 
300 	 0.888502 
301 	 0.894390 
302 	 0.679855 
303 	 0.828590 
304 	 0.888729 
305 	 0.679031 
306 	 0.717837 
307 	 0.721571 
308 	 0.584334 
309 	 0.915586 
310 	 0.897128 
311 	 0.742134 
312 	 0.659949 
313 	 0.716088 
314 	 0.721398 
315 	 0.779566 
316 	 0.785066 
317 	 0.728622 
318 	 0.658396 
319 	 0.650843 
320 	 0.715274 
321 	 0.779016 
322 	 0.785012 
323 	 0.728616 
324 	 0.780220 
325 	 0.592291 
326 	 0.569193 
327 	 0.767492 
328 	 0.783882 
329 	 0.664961 
330 	 0.827462 
331 	 0.670544 
332 	 0.577972 
333 	 0.768101 
334 	 0.783941 
335 	 0.785501 
336 	 0.837455 
337 	 0.734653 
338 	 0.780774 
339 	 0.664577 
340 	 0.651473 
341 	 0.487859 
342 	 0.702782 
343 	 0.655516 
344 	 0.650552 
345 	 0.826398 
346 	 0.841315 
347 	 0.735116 
348 	 0.723312 
349 	 0.657794 
350 	 0.715894 
351 	 0.583601 
352 	 0.709647 
353 	 0.778516 
354 	 0.784962 
355 	 0.785603 
356 	 0.665175 
357 	 0.651535 
358 	 0.650151 
359 	 0.487674 
360 	 0.635948 
361 	 0.713968 
362 	 0.497054 
363 	 0.762865 
364 	 0.589863 
365 	 0.710142 
366 	 0.656324 
367 	 0.715762 
368 	 0.779060 
369 	 0.785016 
370 	 0.665102 
371 	 0.774721 
372 	 0.663834 
373 	 0.716440 
374 	 0.389858 
375 	 0.458592 
376 	 0.633878 
377 	 0.713790 
378 	 0.721171 
379 	 0.498169 
380 	 0.560149 
381 	 0.565921 
382 	 0.476666 
383 	 0.761679 
384 	 0.783320 
385 	 0.785439 
386 	 0.728663 
387 	 0.722656 
388 	 0.657720 
389 	 0.715888 
390 	 0.721378 
391 	 0.498202 
392 	 0.560152 
393 	 0.641689 
394 	 0.772839 
395 	 0.784404 
396 	 0.837355 
397 	 0.889525 
398 	 0.679147 
399 	 0.717848 
400 	 0.721572 
401 	 0.721944 
402 	 0.779615 
403 	 0.728022 
404 	 0.722591 
405 	 0.584466 
406 	 0.643806 
407 	 0.773006 
408 	 0.727301 
409 	 0.722519 
410 	 0.657705 
411 	 0.488737 
412 	 0.636026 
413 	 0.648617 
414 	 0.826257 
415 	 0.599039 
416 	 0.822811 
417 	 0.598518 
418 	 0.645073 
419 	 0.826001 
420 	 0.733292 
421 	 0.832882 
422 	 0.671264 
423 	 0.717119 
424 	 0.779181 
425 	 0.403030 
426 	 0.552643 
427 	 0.819863 
428 	 0.514660 
429 	 0.704571 
430 	 0.495615 
431 	 0.636536 
432 	 0.772435 
433 	 0.663555 
434 	 0.651369 
435 	 0.650135 
436 	 0.650011 
437 	 0.826359 
438 	 0.733334 
439 	 0.780653 
440 	 0.785174 
441 	 0.665121 
442 	 0.577326 
443 	 0.821398 
444 	 0.789349 
445 	 0.593593 
446 	 0.710440 
447 	 0.830999 
448 	 0.599760 
449 	 0.368015 
450 	 0.550287 
451 	 0.819720 
452 	 0.789171 
453 	 0.665619 
454 	 0.651580 
455 	 0.773625 
456 	 0.663700 
457 	 0.577157 
458 	 0.567628 
459 	 0.820786 
460 	 0.840770 
461 	 0.791428 
462 	 0.786252 
463 	 0.837524 
464 	 0.791075 
465 	 0.593842 
466 	 0.769230 
467 	 0.251448 
468 	 0.856808 
469 	 0.793198 
470 	 0.729526 
471 	 0.658499 
472 	 0.650854 
473 	 0.650083 
474 	 0.773505 
475 	 0.836370 
476 	 0.790950 
477 	 0.509593 
478 	 0.561160 
479 	 0.766943 
480 	 0.783829 
481 	 0.728485 
482 	 0.722638 
483 	 0.722050 
484 	 0.831947 
485 	 0.733995 
486 	 0.780713 
487 	 0.592361 
488 	 0.769123 
489 	 0.590731 
490 	 0.769006 
491 	 0.590715 
492 	 0.710210 
493 	 0.830981 
494 	 0.733881 
495 	 0.780703 
496 	 0.837019 
497 	 0.734600 
498 	 0.880867 
499 	 0.795935 
500 	 0.786709 
501 	 0.785778 
502 	 0.593082 
503 	 0.569276 
504 	 0.566830 
505 	 0.767329 
506 	 0.783866 
507 	 0.592809 
508 	 0.769155 
509 	 0.726885 
510 	 0.780063 
511 	 0.664489 
512 	 0.827427 
513 	 0.789989 
514 	 0.786107 
515 	 0.785718 
516 	 0.785679 
517 	 0.728689 
518 	 0.832497 
519 	 0.671213 
520 	 0.652157 
521 	 0.773671 
522 	 0.663705 
523 	 0.716428 
524 	 0.831486 
525 	 0.733941 
526 	 0.723192 
527 	 0.779728 
528 	 0.836930 
529 	 0.734590 
530 	 0.832991 
531 	 0.600064 
532 	 0.645215 
533 	 0.714776 
534 	 0.879357 
535 	 0.893491 
536 	 0.848207 
537 	 0.735951 
538 	 0.780894 
539 	 0.728162 
540 	 0.832453 
541 	 0.790528 
542 	 0.729228 
543 	 0.780276 
544 	 0.884539 
545 	 0.937241 
546 	 0.747553 
547 	 0.834093 
548 	 0.790704 
549 	 0.665811 
550 	 0.827526 
551 	 0.670553 
552 	 0.775170 
553 	 0.727536 
554 	 0.722542 
555 	 0.391095 
556 	 0.757273 
557 	 0.834934 
558 	 0.734351 
559 	 0.659051 
560 	 0.576609 
561 	 0.768006 
562 	 0.835880 
563 	 0.671665 
564 	 0.578106 
565 	 0.643243 
566 	 0.649326 
567 	 0.773444 
568 	 0.727349 
569 	 0.832385 
570 	 0.734048 
571 	 0.723203 
572 	 0.722107 
573 	 0.721997 
574 	 0.721986 
575 	 0.779619 
576 	 0.592206 
577 	 0.822360 
578 	 0.789450 
579 	 0.786053 
580 	 0.665231 
581 	 0.489809 
582 	 0.762437 
583 	 0.589804 
584 	 0.768939 
585 	 0.726862 
586 	 0.832345 
587 	 0.841897 
588 	 0.672475 
589 	 0.876300 
590 	 0.606898 
591 	 0.645844 
592 	 0.714832 
593 	 0.778977 
594 	 0.664355 
595 	 0.827417 
596 	 0.733459 
597 	 0.723143 
598 	 0.832037 
599 	 0.516853 
600 	 0.704722 
601 	 0.778083 
602 	 0.727854 
603 	 0.924590 
604 	 0.745808 
605 	 0.660378 
606 	 0.774335 
607 	 0.591461 
608 	 0.871045 
609 	 0.892685 
610 	 0.741553 
611 	 0.659882 
612 	 0.576707 
613 	 0.709108 
614 	 0.778469 
615 	 0.664293 
616 	 0.716481 
617 	 0.657028 
618 	 0.774063 
619 	 0.836420 
620 	 0.889439 
621 	 0.679134 
622 	 0.652984 
623 	 0.773737 
624 	 0.727381 
625 	 0.658255 
626 	 0.650829 
627 	 0.826418 
628 	 0.733342 
629 	 0.780653 
630 	 0.837014 
631 	 0.889493 
632 	 0.527696 
633 	 0.705478 
634 	 0.582272 
635 	 0.709543 
636 	 0.778507 
637 	 0.664298 
638 	 0.577228 
639 	 0.643166 
640 	 0.486702 
641 	 0.635876 
642 	 0.772384 
643 	 0.663548 
644 	 0.774593 
645 	 0.836468 
646 	 0.671744 
647 	 0.775269 
648 	 0.591592 
649 	 0.569119 
650 	 0.767486 
651 	 0.590503 
652 	 0.569006 
653 	 0.566803 
654 	 0.566582 
655 	 0.767312 
656 	 0.662933 
657 	 0.774543 
658 	 0.663812 
659 	 0.651395 
660 	 0.650137 
661 	 0.715211 
662 	 0.779011 
663 	 0.785011 
664 	 0.665101 
665 	 0.774721 
666 	 0.784588 
667 	 0.665049 
668 	 0.651522 
669 	 0.715334 
670 	 0.721323 
671 	 0.657570 
672 	 0.576435 
673 	 0.821342 
674 	 0.598297 
675 	 0.569825 
676 	 0.708577 
677 	 0.878895 
678 	 0.677617 
679 	 0.717706 
680 	 0.721558 
681 	 0.584332 
682 	 0.768549 
683 	 0.590651 
684 	 0.769000 
685 	 0.663137 
686 	 0.651326 
687 	 0.575708 
688 	 0.643032 
689 	 0.714585 
690 	 0.583433 
691 	 0.821790 
692 	 0.732798 
693 	 0.780603 
694 	 0.507828 
695 	 0.561002 
696 	 0.820375 
697 	 0.887994 
698 	 0.608816 
699 	 0.646023 
700 	 0.826069 
701 	 0.670360 
702 	 0.717036 
703 	 0.879527 
704 	 0.739857 
705 	 0.781256 
706 	 0.664636 
707 	 0.774682 
708 	 0.727483 
709 	 0.722537 
710 	 0.924215 
711 	 0.684308 
712 	 0.718331 
713 	 0.779290 
714 	 0.785039 
715 	 0.592976 
716 	 0.710391 
717 	 0.720836 
718 	 0.779515 
719 	 0.664422 
720 	 0.774665 
721 	 0.663827 
722 	 0.716439 
723 	 0.779120 
724 	 0.727968 
725 	 0.658321 
726 	 0.715942 
727 	 0.779076 
728 	 0.785018 
729 	 0.785609 
730 	 0.837465 
731 	 0.734654 
732 	 0.723265 
733 	 0.722113 
734 	 0.657659 
735 	 0.650769 
736 	 0.874816 
737 	 0.677036 
738 	 0.828375 
739 	 0.733572 
740 	 0.723154 
741 	 0.657777 
742 	 0.715893 
743 	 0.656962 
744 	 0.875234 
745 	 0.739310 
746 	 0.781205 
747 	 0.728196 
748 	 0.780182 
749 	 0.728084 
750 	 0.585183 
751 	 0.643870 
752 	 0.773011 
753 	 0.727302 
754 	 0.585081 
755 	 0.768603 
756 	 0.663089 
757 	 0.651321 
758 	 0.773604 
759 	 0.663697 
760 	 0.875693 
761 	 0.677161 
762 	 0.652777 
763 	 0.715445 
764 	 0.656912 
765 	 0.715815 
766 	 0.656954 
767 	 0.576363 
768 	 0.709082 
769 	 0.720708 
770 	 0.584222 
771 	 0.643784 
772 	 0.825908 
773 	 0.598986 
774 	 0.769603 
775 	 0.784087 
776 	 0.664987 
777 	 0.651515 
778 	 0.377278 
779 	 0.628792 
780 	 0.771835 
781 	 0.927825 
782 	 0.684860 
783 	 0.718383 
784 	 0.831645 
785 	 0.841828 
786 	 0.601425 
787 	 0.822970 
788 	 0.598542 
789 	 0.645075 
790 	 0.773106 
791 	 0.727312 
792 	 0.722520 
793 	 0.657705 
794 	 0.715886 
795 	 0.779071 
796 	 0.592128 
797 	 0.710323 
798 	 0.720830 
799 	 0.657515 
800 	 0.774102 
801 	 0.884027 
802 	 0.678353 
803 	 0.717774 
804 	 0.657172 
805 	 0.650719 
806 	 0.773556 
807 	 0.784474 
808 	 0.837362 
809 	 0.791058 
810 	 0.729287 
811 	 0.585341 
812 	 0.821913 
813 	 0.732813 
814 	 0.499998 
815 	 0.703580 
816 	 0.582032 
817 	 0.768387 
818 	 0.783969 
819 	 0.508399 
820 	 0.704144 
821 	 0.582103 
822 	 0.915464 
823 	 0.682981 
824 	 0.828831 
825 	 0.790139 
826 	 0.665740 
827 	 0.774773 
828 	 0.727493 
829 	 0.780118 
830 	 0.255280 
831 	 0.691414 
832 	 0.654286 
833 	 0.715580 
834 	 0.497302 
835 	 0.636662 
836 	 0.825398 
837 	 0.789773 
838 	 0.665694 
839 	 0.774769 
840 	 0.836483 
841 	 0.734536 
842 	 0.659072 
843 	 0.827024 
844 	 0.841376 
845 	 0.791494 
846 	 0.729336 
847 	 0.658477 
848 	 0.826980 
849 	 0.841372 
850 	 0.791494 
851 	 0.729336 
852 	 0.585347 
853 	 0.709785 
854 	 0.388520 
855 	 0.757155 
856 	 0.834924 
857 	 0.671537 
858 	 0.827957 
859 	 0.790046 
860 	 0.837872 
861 	 0.600813 
862 	 0.711023 
863 	 0.656421 
864 	 0.875197 
865 	 0.739306 
866 	 0.833389 
867 	 0.671332 
868 	 0.578066 
869 	 0.709214 
870 	 0.778478 
871 	 0.727897 
872 	 0.658313 
873 	 0.826968 
874 	 0.733406 
875 	 0.500092 
876 	 0.763046 
877 	 0.883122 
878 	 0.740317 
879 	 0.833475 
880 	 0.790638 
881 	 0.786173 
882 	 0.837517 
883 	 0.734660 
884 	 0.723265 
885 	 0.832047 
886 	 0.599920 
887 	 0.710950 
888 	 0.778632 
889 	 0.727914 
890 	 0.585161 
891 	 0.643868 
892 	 0.649388 
893 	 0.715144 
894 	 0.721305 
895 	 0.657568 
896 	 0.715874 
897 	 0.583598 
898 	 0.821800 
899 	 0.669798 
900 	 0.716984 
901 	 0.657084 
902 	 0.488649 
903 	 0.636019 
904 	 0.772395 
905 	 0.836271 
906 	 0.842284 
907 	 0.672528 
908 	 0.717235 
909 	 0.657112 
910 	 0.650713 
911 	 0.715262 
912 	 0.721316 
913 	 0.721918 
914 	 0.657637 
915 	 0.576443 
916 	 0.767994 
917 	 0.783931 
918 	 0.592818 
919 	 0.822400 
920 	 0.669877 
921 	 0.716991 
922 	 0.721487 
923 	 0.657589 
924 	 0.774108 
925 	 0.836424 
926 	 0.671738 
927 	 0.717162 
928 	 0.779185 
929 	 0.727975 
930 	 0.722587 
931 	 0.831991 
932 	 0.790478 
933 	 0.786156 
934 	 0.508772 
935 	 0.637532 
936 	 0.714105 
937 	 0.656763 
938 	 0.650678 
939 	 0.650065 
940 	 0.650004 
941 	 0.773498 
942 	 0.784468 
943 	 0.837361 
944 	 0.889525 
945 	 0.609070 
946 	 0.711698 
947 	 0.656496 
948 	 0.715778 
949 	 0.583586 
950 	 0.568287 
951 	 0.708460 
952 	 0.720647 
953 	 0.584214 
954 	 0.643783 
955 	 0.773004 
956 	 0.663624 
957 	 0.774600 
958 	 0.402034 
959 	 0.757786 
960 	 0.661791 
961 	 0.774450 
962 	 0.727458 
963 	 0.585101 
964 	 0.709765 
965 	 0.878984 
966 	 0.846655 
967 	 0.735762 
968 	 0.833089 
969 	 0.790596 
970 	 0.786168 
971 	 0.785724 
972 	 0.837476 
973 	 0.791070 
974 	 0.593841 
975 	 0.644648 
976 	 0.714726 
977 	 0.879354 
978 	 0.677682 
979 	 0.652832 
980 	 0.715450 
981 	 0.656913 
982 	 0.715815 
983 	 0.497339 
984 	 0.762882 
985 	 0.783436 
986 	 0.785451 
987 	 0.728664 
988 	 0.722656 
989 	 0.779679 
990 	 0.728029 
991 	 0.832442 
992 	 0.734054 
993 	 0.832946 
994 	 0.734114 
995 	 0.723210 
996 	 0.584547 
997 	 0.709721 
998 	 0.720771 
999 	 0.779509 
1000 	 0.836911 
1001 	 0.734587 
1002 	 0.723258 
1003 	 0.657788 
1004 	 0.650782 
1005 	 0.575644 
1006 	 0.709026 
1007 	 0.582722 
1008 	 0.568198 
1009 	 0.566722 
1010 	 0.767322 
1011 	 0.783865 
1012 	 0.592809 
1013 	 0.644554 
1014 	 0.714718 
1015 	 0.721262 
1016 	 0.498184 
1017 	 0.351841 
1018 	 0.627410 
1019 	 0.713235 
1020 	 0.778835 
1021 	 0.836850 
1022 	 0.734580 
1023 	 0.780767 
1024 	 0.664576 
1025 	 0.716507 
1026 	 0.721439 
1027 	 0.657583 
1028 	 0.715875 
1029 	 0.831440 
1030 	 0.790419 
1031 	 0.837906 
1032 	 0.842446 
1033 	 0.735253 
1034 	 0.723326 
1035 	 0.722119 
1036 	 0.721998 
1037 	 0.779620 
1038 	 0.785072 
1039 	 0.665109 
1040 	 0.774721 
1041 	 0.727488 
1042 	 0.658267 
1043 	 0.650830 
1044 	 0.773565 
1045 	 0.663692 
1046 	 0.651383 
1047 	 0.575714 
1048 	 0.767943 
1049 	 0.663010 
1050 	 0.716365 
1051 	 0.721425 
1052 	 0.924137 
1053 	 0.745747 
1054 	 0.781806 
1055 	 0.785289 
1056 	 0.728646 
1057 	 0.722655 
1058 	 0.584475 
1059 	 0.768560 
1060 	 0.590653 
1061 	 0.710205 
1062 	 0.879016 
1063 	 0.846659 
1064 	 0.673121 
1065 	 0.775383 
1066 	 0.591608 
1067 	 0.569121 
1068 	 0.914764 
1069 	 0.613329 
1070 	 0.646444 
1071 	 0.714885 
1072 	 0.721279 
1073 	 0.879847 
1074 	 0.607477 
1075 	 0.770226 
1076 	 0.506083 
1077 	 0.817165 
1078 	 0.788902 
1079 	 0.665586 
1080 	 0.489860 
1081 	 0.816286 
1082 	 0.597539 
1083 	 0.710758 
1084 	 0.720872 
1085 	 0.721874 
1086 	 0.924168 
1087 	 0.745751 
1088 	 0.833938 
1089 	 0.790688 
1090 	 0.729246 
1091 	 0.780278 
1092 	 0.728094 
1093 	 0.780173 
1094 	 0.664503 
1095 	 0.577252 
1096 	 0.821394 
1097 	 0.789348 
1098 	 0.665641 
1099 	 0.716604 
1100 	 0.657042 
1101 	 0.774064 
1102 	 0.836420 
1103 	 0.734529 
1104 	 0.880862 
1105 	 0.795935 
1106 	 0.885862 
1107 	 0.796516 
1108 	 0.729899 
1109 	 0.658541 
1110 	 0.715961 
1111 	 0.583609 
1112 	 0.643730 
1113 	 0.825904 
1114 	 0.670338 
1115 	 0.775152 
1116 	 0.663886 
1117 	 0.774621 
1118 	 0.784578 
1119 	 0.728568 
1120 	 0.722647 
1121 	 0.498399 
1122 	 0.703474 
1123 	 0.777973 
1124 	 0.507383 
1125 	 0.704076 
1126 	 0.720220 
1127 	 0.584159 
1128 	 0.568347 
1129 	 0.362727 
1130 	 0.456396 
1131 	 0.760553 
1132 	 0.589544 
1133 	 0.568905 
1134 	 0.820866 
1135 	 0.669676 
1136 	 0.716973 
1137 	 0.779168 
1138 	 0.664379 
1139 	 0.651453 
1140 	 0.715328 
1141 	 0.831396 
1142 	 0.599820 
1143 	 0.916449 
1144 	 0.897217 
1145 	 0.797854 
1146 	 0.594822 
1147 	 0.644737 
1148 	 0.714734 
1149 	 0.879354 
1150 	 0.677683 
1151 	 0.775764 
1152 	 0.784691 
1153 	 0.785576 
1154 	 0.785664 
1155 	 0.785673 
1156 	 0.508690 
1157 	 0.704164 
1158 	 0.720228 
1159 	 0.779460 
1160 	 0.664415 
1161 	 0.774664 
1162 	 0.727481 
1163 	 0.722537 
1164 	 0.779668 
1165 	 0.728028 
1166 	 0.585176 
1167 	 0.870669 
1168 	 0.738733 
1169 	 0.833340 
1170 	 0.790623 
1171 	 0.665801 
1172 	 0.774778 
1173 	 0.928050 
1174 	 0.684895 
1175 	 0.492668 
1176 	 0.636316 
1177 	 0.772418 
1178 	 0.836273 
1179 	 0.734511 
1180 	 0.659069 
1181 	 0.774228 
1182 	 0.506753 
1183 	 0.704033 
1184 	 0.582089 
1185 	 0.821703 
1186 	 0.732788 
1187 	 0.723075 
1188 	 0.779717 
1189 	 0.836930 
1190 	 0.734590 
1191 	 0.780768 
1192 	 0.785185 
1193 	 0.837427 
1194 	 0.671873 
1195 	 0.578131 
1196 	 0.709219 
1197 	 0.496324 
1198 	 0.762821 
1199 	 0.835421 
1200 	 0.671604 
1201 	 0.775257 
1202 	 0.884122 
1203 	 0.678366 
1204 	 0.828476 
1205 	 0.670678 
1206 	 0.577988 
1207 	 0.478148 
1208 	 0.635255 
1209 	 0.772335 
1210 	 0.663543 
1211 	 0.716413 
1212 	 0.779118 
1213 	 0.664373 
1214 	 0.651453 
1215 	 0.377266 
1216 	 0.628791 
1217 	 0.873371 
1218 	 0.676831 
1219 	 0.717633 
1220 	 0.779227 
1221 	 0.507595 
1222 	 0.560981 
1223 	 0.361524 
1224 	 0.810394 
1225 	 0.668314 
1226 	 0.651858 
1227 	 0.826493 
1228 	 0.733350 
1229 	 0.880770 
1230 	 0.795924 
1231 	 0.666467 
1232 	 0.716679 
1233 	 0.779142 
1234 	 0.727970 
1235 	 0.832437 
1236 	 0.841906 
1237 	 0.672476 
1238 	 0.717230 
1239 	 0.779191 
1240 	 0.727975 
1241 	 0.924599 
1242 	 0.745810 
1243 	 0.833943 
1244 	 0.671406 
1245 	 0.717132 
1246 	 0.779182 
1247 	 0.727974 
1248 	 0.780162 
1249 	 0.728082 
1250 	 0.722597 
1251 	 0.831992 
1252 	 0.414899 
1253 	 0.862143 
1254 	 0.737666 
1255 	 0.781052 
1256 	 0.592409 
1257 	 0.710345 
1258 	 0.830992 
1259 	 0.841764 
1260 	 0.791537 
1261 	 0.593908 
1262 	 0.769234 
1263 	 0.590747 
1264 	 0.644368 
1265 	 0.574905 
1266 	 0.708969 
1267 	 0.720697 
1268 	 0.721856 
1269 	 0.779607 
1270 	 0.785070 
1271 	 0.665109 
1272 	 0.774721 
1273 	 0.727488 
1274 	 0.780118 
1275 	 0.785121 
1276 	 0.785619 
1277 	 0.884987 
1278 	 0.608320 
1279 	 0.645976 
1280 	 0.874496 
1281 	 0.795201 
1282 	 0.666376 
1283 	 0.577475 
1284 	 0.768066 
1285 	 0.883531 
1286 	 0.893900 
1287 	 0.894926 
1288 	 0.741845 
1289 	 0.659916 
1290 	 0.650998 
1291 	 0.650097 
1292 	 0.773506 
1293 	 0.727355 
1294 	 0.780106 
1295 	 0.728076 
1296 	 0.658334 
1297 	 0.576525 
1298 	 0.643104 
1299 	 0.714591 
1300 	 0.583433 
1301 	 0.643714 
1302 	 0.574830 
1303 	 0.567391 
1304 	 0.767368 
1305 	 0.726692 
1306 	 0.832331 
1307 	 0.790515 
1308 	 0.837915 
1309 	 0.842447 
1310 	 0.417334 
1311 	 0.758527 
1312 	 0.661879 
1313 	 0.774457 
1314 	 0.836455 
1315 	 0.734533 
1316 	 0.586032 
1317 	 0.821958 
1318 	 0.732818 
1319 	 0.585806 
1320 	 0.568517 
1321 	 0.566754 
1322 	 0.566577 
1323 	 0.820721 
1324 	 0.732673 
1325 	 0.723063 
1326 	 0.779716 
1327 	 0.728033 
1328 	 0.585176 
1329 	 0.821902 
1330 	 0.789402 
1331 	 0.665648 
1332 	 0.577388 
1333 	 0.821402 
1334 	 0.840830 
1335 	 0.672331 
1336 	 0.717217 
1337 	 0.657110 
1338 	 0.919865 
1339 	 0.683646 
1340 	 0.877086 
1341 	 0.739546 
1342 	 0.723766 
1343 	 0.832088 
1344 	 0.516862 
1345 	 0.912120 
1346 	 0.939813 
1347 	 0.686716 
1348 	 0.492937 
1349 	 0.762621 
1350 	 0.883087 
1351 	 0.796193 
1352 	 0.729862 
1353 	 0.832594 
1354 	 0.734072 
1355 	 0.723205 
1356 	 0.832042 
1357 	 0.734007 
1358 	 0.780714 
1359 	 0.785180 
1360 	 0.785625 
1361 	 0.785669 
1362 	 0.593066 
